year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,7,21,2045,75,2245,49,9E,N605LR,3285,JFK,MSY,161,1182,20,45
2013,7,25,2234,54,2355,45,MQ,N504MQ,3317,LGA,RDU,63,431,22,34
2013,9,9,1316,26,1454,34,WN,N915WN,4453,LGA,MKE,108,738,13,16
2013,10,1,1932,-3,2227,-15,UA,N809UA,208,EWR,SEA,332,2402,19,32
2013,5,22,1047,1,1326,-1,B6,N561JB,41,JFK,MCO,135,944,10,47
2013,7,30,748,-7,1102,-13,AA,N339AA,59,JFK,SFO,354,2586,7,48
2013,10,23,859,-3,1206,18,UA,N14242,1711,EWR,IAH,202,1400,8,59
2013,12,3,1142,-3,1307,-3,EV,N26549,3827,EWR,ORF,54,284,11,42
2013,5,13,1337,47,1613,38,WN,N685SW,1791,EWR,HOU,194,1411,13,37
2013,3,26,2053,-7,2154,-26,MQ,N530MQ,3744,EWR,ORD,105,719,20,53
2013,3,11,1609,24,1918,11,DL,N937DL,2098,LGA,MIA,152,1096,16,9
2013,1,1,613,3,925,4,B6,N635JB,135,JFK,RSW,175,1074,6,13
2013,3,1,505,-10,746,-24,UA,N527UA,475,EWR,IAH,199,1400,5,5
2013,5,24,1131,121,1343,94,UA,N577UA,595,EWR,LAS,290,2227,11,31
2013,5,8,1504,244,1637,214,EV,N717EV,5596,LGA,MEM,129,963,15,4
2013,2,8,1243,3,1539,-16,AA,N5EJAA,2041,JFK,MIA,152,1089,12,43
2013,9,19,1856,41,2146,18,DL,N171DZ,17,JFK,LAX,325,2475,18,56
2013,5,5,950,-5,1243,-27,AA,N3JWAA,1871,LGA,MIA,152,1096,9,50
2013,4,19,1521,-9,1842,-7,B6,N503JB,137,JFK,RSW,158,1074,15,21
2013,7,12,1705,-5,1833,-49,UA,N496UA,556,EWR,PHX,252,2133,17,5
2013,5,1,1941,12,2216,17,UA,N580UA,659,EWR,PHX,282,2133,19,41
2013,6,11,1220,-5,1332,-33,AA,N520AA,329,LGA,ORD,109,733,12,20
2013,12,12,1202,-4,1517,1,B6,N505JB,1129,JFK,RSW,161,1074,12,2
2013,8,13,640,-5,823,14,EV,N16987,4144,EWR,PIT,56,319,6,40
2013,10,7,2041,16,2138,-2,AA,N3GLAA,2314,JFK,BOS,38,187,20,41
2013,5,8,952,17,1124,29,WN,N209WN,3676,LGA,MDW,105,725,9,52
2013,6,8,1441,-6,1650,4,EV,N16178,4111,EWR,CHS,105,628,14,41
2013,10,25,1658,-2,1941,-4,AA,N5DWAA,45,JFK,LAS,297,2248,16,58
2013,5,13,855,0,1115,-5,MQ,N542MQ,4619,LGA,ATL,111,762,8,55
2013,8,16,751,-2,938,-12,US,N173US,1733,LGA,CLT,85,544,7,51
2013,3,11,1445,-5,1630,3,9E,N8946A,4357,JFK,ORF,55,290,14,45
2013,4,2,830,0,1115,9,F9,N207FR,835,LGA,DEN,249,1620,8,30
2013,3,15,1608,-2,1735,-9,9E,N905XJ,3354,JFK,BOS,37,187,16,8
2013,4,27,1843,38,2111,-15,UA,N24702,1481,EWR,SNA,308,2434,18,43
2013,7,30,2024,34,2222,7,EV,N146PQ,5092,EWR,ATL,99,746,20,24
2013,12,29,818,-12,1056,-58,UA,N595UA,443,JFK,LAX,321,2475,8,18
2013,8,22,644,-6,929,-2,B6,N566JB,525,JFK,TPA,141,1005,6,44
2013,11,12,2303,18,12,19,B6,N284JB,108,JFK,PWM,50,273,23,3
2013,1,23,1109,144,1211,116,9E,N600LR,3405,JFK,DCA,45,213,11,9
2013,3,24,1155,-5,1454,-6,UA,N804UA,371,EWR,IAH,216,1400,11,55
2013,8,18,657,-2,938,-1,UA,N14219,1144,EWR,MCO,141,937,6,57
2013,7,9,852,-8,1000,-16,US,N953UW,2120,LGA,BOS,45,184,8,52
2013,4,24,811,-9,1157,-15,B6,N655JB,403,JFK,SJU,194,1598,8,11
2013,11,28,1059,-1,1330,0,DL,N635DL,1647,LGA,ATL,112,762,10,59
2013,1,2,1829,67,1940,77,EV,N15986,4151,EWR,BWI,35,169,18,29
2013,8,24,1144,-11,1254,-16,MQ,N544MQ,3461,LGA,BNA,97,764,11,44
2013,2,25,1415,-10,1737,-13,UA,N532UA,394,JFK,SFO,355,2586,14,15
2013,9,25,1828,63,2137,77,DL,N3745B,2471,EWR,SLC,272,1969,18,28
2013,5,21,1004,-6,1134,-13,EV,N11535,4662,EWR,RDU,68,416,10,4
2013,11,2,1813,44,2024,33,F9,N208FR,837,LGA,DEN,220,1620,18,13
2013,9,29,705,10,920,0,AA,N5ENAA,1263,JFK,LAS,287,2248,7,5
2013,3,7,739,66,848,63,EV,N13553,4241,EWR,DCA,38,199,7,39
2013,12,30,609,9,910,14,B6,N635JB,371,LGA,FLL,156,1076,6,9
2013,3,24,1248,63,1644,113,DL,N353NW,1174,LGA,PBI,181,1035,12,48
2013,9,20,1855,10,2022,-8,9E,N909XJ,3320,JFK,BUF,52,301,18,55
2013,2,26,1158,-7,1343,-2,MQ,N711MQ,4431,LGA,RDU,74,431,11,58
2013,4,8,954,39,1242,97,AA,N475AA,313,LGA,ORD,159,733,9,54
2013,4,16,1840,40,2215,35,AA,N319AA,177,JFK,SFO,362,2586,18,40
2013,6,16,952,-8,1306,-13,DL,N718TW,1765,JFK,SFO,347,2586,9,52
2013,4,12,2127,-3,2249,-14,B6,N184JB,104,JFK,BUF,59,301,21,27
2013,2,25,1552,-8,1709,-30,UA,N433UA,687,LGA,ORD,117,733,15,52
2013,5,8,1828,73,2009,69,AA,N467AA,2019,LGA,STL,121,888,18,28
2013,6,13,534,-6,754,-13,UA,N509UA,248,EWR,IAH,180,1400,5,34
2013,12,28,1716,41,2016,24,B6,N613JB,423,JFK,LAX,339,2475,17,16
2013,4,2,1252,-8,1430,-5,MQ,N852MQ,4404,JFK,RDU,79,427,12,52
2013,11,3,2026,21,2202,32,MQ,N501MQ,3604,EWR,ORD,111,719,20,26
2013,1,1,1942,157,2124,174,MQ,N835MQ,4410,JFK,DCA,60,213,19,42
2013,7,4,859,-1,1002,-20,US,N762US,2167,LGA,DCA,41,214,8,59
2013,7,18,1326,-4,1439,-19,B6,N329JB,286,JFK,ROC,52,264,13,26
2013,11,5,552,-8,645,-13,US,N963UW,1909,LGA,PHL,35,96,5,52
2013,8,24,744,-1,930,-30,9E,N909XJ,3353,JFK,DTW,79,509,7,44
2013,1,18,2122,-3,2232,-8,MQ,N846MQ,4449,JFK,DCA,51,213,21,22
2013,1,26,1454,-6,1707,-33,DL,N686DA,2347,LGA,ATL,108,762,14,54
2013,12,20,1658,38,1853,13,DL,N965DL,1619,LGA,MSP,152,1020,16,58
2013,4,7,1604,-1,1911,-13,DL,N317US,161,JFK,MIA,153,1089,16,4
2013,11,18,753,-2,918,-7,WN,N410WN,398,EWR,MDW,118,711,7,53
2013,11,24,1023,63,1141,60,B6,N265JB,586,JFK,ROC,57,264,10,23
2013,3,27,1057,1,1315,-26,UA,N39450,109,EWR,LAS,301,2227,10,57
2013,11,21,914,-6,1028,-13,B6,N284JB,586,JFK,ROC,52,264,9,14
2013,1,26,835,10,1147,24,UA,N808UA,336,EWR,BZN,283,1882,8,35
2013,12,16,1957,52,2146,40,EV,N14977,4397,EWR,CLT,90,529,19,57
2013,3,27,2038,-2,2337,-19,B6,N804JB,165,JFK,PDX,327,2454,20,38
2013,3,3,2024,9,2304,-4,UA,N844UA,696,EWR,MCO,124,937,20,24
2013,5,6,1423,41,1527,38,EV,N10575,3832,EWR,PWM,48,284,14,23
2013,10,4,1353,-7,1459,-13,US,N765US,2183,LGA,DCA,43,214,13,53
2013,8,7,845,-5,1228,-23,DL,N388DA,301,JFK,SJU,194,1598,8,45
2013,7,17,1151,-2,1409,-12,EV,N13903,4679,EWR,JAX,115,820,11,51
2013,6,18,2243,193,129,185,DL,N379DA,1485,LGA,MCO,138,950,22,43
2013,4,18,1546,118,1850,134,UA,N828UA,545,EWR,DFW,216,1372,15,46
2013,4,3,1831,1,2111,11,WN,N223WN,2805,EWR,MSY,185,1167,18,31
2013,2,13,817,-3,936,-22,9E,N605LR,3317,JFK,BUF,57,301,8,17
2013,9,7,1851,-4,2124,3,FL,N894AT,645,LGA,ATL,98,762,18,51
2013,8,9,1228,-2,1538,-20,DL,N335NB,2098,LGA,MIA,159,1096,12,28
2013,12,22,2222,173,25,170,EV,N16919,5796,EWR,CLT,95,529,22,22
2013,1,15,1440,0,1736,-16,UA,N12225,1175,EWR,RSW,157,1068,14,40
2013,9,26,821,-4,929,-6,AA,N3EYAA,84,JFK,BOS,36,187,8,21
2013,5,19,1527,11,1815,0,UA,N523UA,394,EWR,SFO,323,2565,15,27
2013,3,16,1242,-8,1557,-7,B6,N580JB,1065,JFK,AUS,224,1521,12,42
2013,8,26,659,-1,926,-21,DL,N972DL,2285,LGA,MCO,123,950,6,59
2013,3,20,724,-6,1026,-14,AA,N485AA,715,LGA,DFW,215,1389,7,24
2013,2,21,608,-2,706,-4,WN,N484WN,589,EWR,BWI,35,169,6,8
2013,2,19,754,-6,1107,-20,DL,N962DL,2245,JFK,MIA,164,1089,7,54
2013,1,22,1631,31,1742,10,9E,N923XJ,3453,JFK,BOS,37,187,16,31
2013,1,3,1951,11,2256,16,AA,N3ELAA,1787,JFK,TPA,162,1005,19,51
2013,6,29,1634,49,1927,27,AA,N319AA,133,JFK,LAX,312,2475,16,34
2013,5,28,1431,1,1558,-3,FL,N910AT,721,LGA,CAK,63,397,14,31
2013,8,2,1928,8,2301,23,UA,N845UA,312,EWR,PDX,356,2434,19,28
2013,10,15,1322,7,1449,-24,EV,N740EV,5395,LGA,CMH,69,479,13,22
2013,6,8,857,-3,1130,-8,UA,N485UA,215,EWR,IAH,186,1400,8,57
2013,5,2,1857,-3,2124,-11,DL,N675DL,947,LGA,ATL,113,762,18,57
2013,2,4,2137,157,2244,151,EV,N16963,4520,EWR,PWM,47,284,21,37
2013,12,16,1526,42,1655,50,B6,N187JB,286,JFK,ROC,56,264,15,26
2013,8,4,1754,-6,1932,19,US,N948UW,2158,LGA,BOS,39,184,17,54
2013,4,25,648,-7,921,9,B6,N703JB,117,JFK,MSY,185,1182,6,48
2013,9,24,1734,-1,1932,-28,WN,N266WN,401,LGA,DEN,213,1620,17,34
2013,2,15,604,-1,920,13,B6,N547JB,501,JFK,FLL,170,1069,6,4
2013,3,19,2149,21,2,7,B6,N775JB,97,JFK,DEN,230,1626,21,49
2013,8,31,650,-9,917,-25,B6,N506JB,453,JFK,PBI,127,1028,6,50
2013,5,26,1828,3,1938,-27,WN,N958WN,1067,LGA,BNA,107,764,18,28
2013,2,12,844,-6,1146,-2,B6,N593JB,59,JFK,TPA,151,1005,8,44
2013,6,25,905,-4,1050,-32,EV,N748EV,4952,LGA,CLT,78,544,9,5
2013,12,4,1758,-2,1920,1,US,N745VJ,2191,LGA,DCA,52,214,17,58
2013,1,17,656,-3,951,13,DL,N6710E,1547,LGA,ATL,125,762,6,56
2013,2,24,1731,1,1954,-9,FL,N915AT,623,LGA,ATL,115,762,17,31
2013,4,23,853,-7,1031,12,US,N965UW,2120,LGA,BOS,41,184,8,53
2013,12,28,1153,-7,1517,-18,UA,N502UA,766,JFK,SFO,356,2586,11,53
2013,10,28,1322,-7,1518,-11,MQ,N814MQ,3340,LGA,DTW,93,502,13,22
2013,6,17,1600,-4,1724,-24,EV,N605QX,5432,LGA,BNA,115,764,16,0
2013,5,24,1527,72,1626,61,EV,N13903,3841,EWR,MHT,39,209,15,27
2013,3,8,1715,55,1823,33,MQ,N530MQ,4622,LGA,BNA,103,764,17,15
2013,3,8,953,-3,1356,76,B6,N639JB,197,JFK,LAS,341,2248,9,53
2013,9,17,605,5,836,21,FL,N336AT,347,LGA,ATL,112,762,6,5
2013,3,30,1440,10,1548,-6,EV,N834AS,5766,LGA,IAD,49,229,14,40
2013,5,26,1543,-2,1732,-35,EV,N604QX,5181,EWR,ATL,93,746,15,43
2013,2,1,1053,-7,1202,-12,US,N748UW,2171,LGA,DCA,45,214,10,53
2013,4,11,1719,-1,2030,5,AA,N3JXAA,695,JFK,AUS,219,1521,17,19
2013,6,12,639,-6,831,-37,US,N549UW,15,JFK,PHX,276,2153,6,39
2013,11,5,1508,248,1843,276,DL,N3737C,1275,JFK,SLC,293,1990,15,8
2013,12,8,2029,17,44,92,UA,N820UA,308,EWR,IAH,211,1400,20,29
2013,7,3,1907,7,2022,6,US,N754UW,2187,LGA,DCA,44,214,19,7
2013,2,18,1357,-2,1703,6,UA,N37298,1003,EWR,PBI,169,1023,13,57
2013,10,3,1821,22,2032,32,DL,N369NW,1321,EWR,MSP,162,1008,18,21
2013,7,12,2116,1,2341,-8,DL,N388DA,1729,JFK,LAS,263,2248,21,16
2013,6,24,1940,21,2302,52,UA,N33264,1128,LGA,IAH,178,1416,19,40
2013,5,6,1632,7,1836,2,EV,N14904,4571,EWR,SAV,105,708,16,32
2013,9,27,828,-2,936,-11,9E,N8969A,3879,JFK,BWI,40,184,8,28
2013,3,6,1938,69,2124,52,US,N170US,1973,EWR,CLT,84,529,19,38
2013,4,4,857,-3,1211,28,DL,N664DN,1747,LGA,ATL,131,762,8,57
2013,1,22,2132,122,2312,117,EV,N19966,3274,LGA,CLE,75,419,21,32
2013,4,30,749,-11,849,-25,US,N769US,2165,LGA,DCA,41,214,7,49
2013,11,18,644,-1,834,-6,EV,N14991,4099,EWR,STL,148,872,6,44
2013,7,30,1452,-3,1601,-29,DL,N330NB,1164,JFK,BOS,41,187,14,52
2013,1,2,1844,-1,2236,10,UA,N508UA,389,JFK,SFO,339,2586,18,44
2013,1,26,929,0,1112,-6,UA,N421UA,515,EWR,CLE,80,404,9,29
2013,1,11,2126,-4,7,-18,B6,N652JB,383,LGA,FLL,144,1076,21,26
2013,2,27,1734,35,2108,22,9E,N601LR,3375,JFK,SAT,257,1587,17,34
2013,1,12,1228,-7,1441,-23,EV,N14105,3273,EWR,ATL,110,746,12,28
2013,10,30,1724,-6,1934,-19,EV,N612QX,5298,LGA,OMA,162,1148,17,24
2013,11,19,1629,-6,1756,-19,MQ,N614MQ,2949,JFK,BNA,126,765,16,29
2013,8,3,1131,1,1444,-2,UA,N16709,1281,EWR,SFO,352,2565,11,31
2013,12,30,1527,-3,1717,-6,UA,N839UA,267,LGA,CLE,83,419,15,27
2013,8,10,2046,21,2353,32,B6,N535JB,1295,JFK,AUS,193,1521,20,46
2013,6,19,1936,57,2105,37,9E,N836AY,4295,JFK,ORF,54,290,19,36
2013,10,19,946,-4,1105,-5,WN,N706SW,1689,EWR,MDW,115,711,9,46
2013,4,15,1900,5,2217,7,VX,N637VA,169,EWR,LAX,343,2454,19,0
2013,5,2,856,-3,1122,-16,DL,N673DL,1747,LGA,ATL,112,762,8,56
2013,9,30,938,-2,1116,-4,AA,N4XEAA,317,LGA,ORD,105,733,9,38
2013,8,7,742,-3,1015,16,DL,N363NB,807,EWR,ATL,109,746,7,42
2013,3,25,1929,34,2110,10,MQ,N523MQ,4649,LGA,MSP,132,1020,19,29
2013,6,3,1859,4,2221,6,VX,N639VA,29,JFK,SFO,335,2586,18,59
2013,2,23,1600,-10,1731,-29,AA,N436AA,341,LGA,ORD,128,733,16,0
2013,2,15,1557,-3,1921,21,B6,N563JB,509,EWR,FLL,182,1065,15,57
2013,3,27,854,-6,1014,-21,EV,N741EV,5025,LGA,BTV,44,258,8,54
2013,9,3,1029,-6,1138,-16,B6,N198JB,2602,JFK,BUF,57,301,10,29
2013,5,9,2028,13,2334,-24,B6,N712JB,649,JFK,SFO,335,2586,20,28
2013,12,8,2326,31,32,36,B6,N599JB,718,JFK,BOS,32,187,23,26
2013,7,22,1518,78,1716,124,US,N766US,2177,LGA,DCA,54,214,15,18
2013,2,17,1927,32,2113,13,US,N563UW,1491,LGA,CLT,82,544,19,27
2013,3,22,2205,65,3,77,EV,N13970,4672,EWR,STL,151,872,22,5
2013,2,4,903,-5,1335,-34,UA,N24702,1519,EWR,STT,194,1634,9,3
2013,7,19,1542,0,1718,2,UA,N15712,1638,EWR,CLE,66,404,15,42
2013,8,22,736,-3,920,-13,EV,N11119,4691,EWR,DAY,79,533,7,36
2013,11,13,1450,-5,1720,-59,UA,N546UA,841,JFK,LAX,300,2475,14,50
2013,3,28,1345,100,1633,82,B6,N729JB,133,JFK,RSW,152,1074,13,45
2013,4,9,742,-3,956,-17,DL,N302DQ,807,EWR,ATL,110,746,7,42
2013,8,31,735,5,1114,-15,B6,N520JB,1289,EWR,SJU,198,1608,7,35
2013,6,7,1954,49,2345,96,B6,N517JB,75,JFK,TPA,143,1005,19,54
2013,2,4,657,-3,1033,7,B6,N805JB,671,JFK,LAX,346,2475,6,57
2013,8,25,1053,-7,1319,-38,DL,N376NW,1443,LGA,MCO,118,950,10,53
2013,7,20,1015,-2,1201,-10,EV,N17138,4328,EWR,CHS,87,628,10,15
2013,10,30,1650,5,1902,-14,DL,N349NB,2042,EWR,ATL,103,746,16,50
2013,10,21,654,-6,945,3,DL,N935DL,1547,LGA,ATL,126,762,6,54
2013,12,11,1234,11,1407,16,EV,N14991,5795,EWR,PIT,66,319,12,34
2013,9,8,1149,-6,1431,-35,DL,N335NB,1174,LGA,PBI,137,1035,11,49
2013,11,27,2049,79,2247,69,EV,N26545,4361,EWR,TYS,99,631,20,49
2013,9,4,1835,0,2153,-2,UA,N504UA,329,EWR,SFO,352,2565,18,35
2013,10,21,653,-7,1002,1,DL,N358NB,1879,LGA,FLL,158,1076,6,53
2013,1,25,1219,-2,1423,5,EV,N22909,4640,EWR,DAY,102,533,12,19
2013,8,27,557,-3,844,-21,AA,N3GEAA,1895,LGA,MIA,142,1096,5,57
2013,1,31,1354,54,1527,66,EV,N15572,4158,EWR,RIC,62,277,13,54
2013,4,7,1403,8,1644,-1,B6,N562JB,1783,JFK,MCO,133,944,14,3
2013,5,4,1931,16,2127,-27,DL,N382DA,245,JFK,PHX,268,2153,19,31
2013,3,28,1057,-3,1338,-20,UA,N73299,1143,EWR,PBI,141,1023,10,57
2013,5,2,1924,-5,2109,0,MQ,N713MQ,4569,LGA,RDU,71,431,19,24
2013,6,30,1848,146,2227,187,UA,N593UA,207,EWR,SFO,335,2565,18,48
2013,5,11,655,-10,947,-22,DL,N324US,1879,LGA,FLL,157,1076,6,55
2013,12,2,1705,1,1916,8,US,N197UW,894,LGA,CLT,95,544,17,5
2013,11,30,1353,-6,1652,-22,B6,N768JB,213,JFK,LGB,335,2465,13,53
2013,11,11,603,-10,817,-17,EV,N14907,4393,EWR,IND,102,645,6,3
2013,6,26,956,-3,1103,-11,EV,N820AS,5711,JFK,IAD,49,228,9,56
2013,11,2,1927,-11,2158,-11,EV,N15980,3827,EWR,ATL,120,746,19,27
2013,11,3,752,-2,902,-9,B6,N292JB,1307,JFK,IAD,50,228,7,52
2013,3,19,1743,43,1933,54,UA,N824UA,689,LGA,ORD,113,733,17,43
2013,10,31,1635,5,1955,15,AA,N328AA,181,JFK,LAX,334,2475,16,35
2013,10,8,1050,-5,1335,-21,DL,N3735D,1275,JFK,SLC,259,1990,10,50
2013,9,18,1301,-9,1430,-38,EV,N719EV,5299,LGA,MEM,124,963,13,1
2013,11,19,2041,101,2334,76,DL,N3758Y,1576,JFK,SAN,328,2446,20,41
2013,7,29,930,0,1055,7,B6,N339JB,586,JFK,ROC,52,264,9,30
2013,1,1,1130,-1,1345,3,DL,N343NB,2219,LGA,MSP,166,1020,11,30
2013,5,12,1555,0,1713,-2,MQ,N525MQ,4622,LGA,BNA,115,764,15,55
2013,3,7,1459,4,1635,-10,AA,N544AA,337,LGA,ORD,118,733,14,59
2013,8,26,1800,0,1901,-16,US,N757UW,2191,LGA,DCA,39,214,18,0
2013,10,13,1512,-3,1806,-4,AA,N589AA,320,EWR,DFW,189,1372,15,12
2013,5,19,1453,9,1831,-13,B6,N653JB,705,JFK,SJU,192,1598,14,53
2013,6,28,702,2,827,16,EV,N13914,5819,EWR,MHT,56,209,7,2
2013,9,4,1953,18,2238,6,DL,N915DE,1485,LGA,MCO,127,950,19,53
2013,9,8,807,8,933,-4,B6,N316JB,885,JFK,RDU,64,427,8,7
2013,10,31,730,-5,1027,-12,DL,N707TW,183,JFK,SEA,329,2422,7,30
2013,2,6,1346,-4,1616,-7,B6,N265JB,615,JFK,JAX,127,828,13,46
2013,8,9,934,-1,1307,46,B6,N703JB,223,JFK,LAX,329,2475,9,34
2013,12,5,827,-2,1105,31,EV,N19966,4537,EWR,MEM,163,946,8,27
2013,9,27,1101,1,1338,-1,DL,N623DL,1647,LGA,ATL,101,762,11,1
2013,5,23,754,-6,931,-30,DL,N315NB,2245,EWR,MSP,137,1008,7,54
2013,8,3,1711,0,2048,9,B6,N597JB,167,JFK,OAK,350,2576,17,11
2013,8,26,538,-2,820,-20,AA,N5DNAA,701,JFK,MIA,136,1089,5,38
2013,5,23,804,34,1045,-5,AA,N327AA,33,JFK,LAX,319,2475,8,4
2013,12,20,1712,-3,1847,-3,MQ,N649MQ,2949,JFK,BNA,129,765,17,12
2013,5,1,1451,-4,1621,-17,9E,N907XJ,3318,JFK,BUF,51,301,14,51
2013,1,11,659,-6,1021,3,UA,N515UA,298,EWR,LAX,351,2454,6,59
2013,5,13,821,-1,919,-21,UA,N805UA,385,EWR,BOS,42,200,8,21
2013,10,31,706,11,1033,-26,DL,N6700,315,JFK,SJU,188,1598,7,6
2013,11,18,627,-3,825,-8,US,N162UW,2052,EWR,CLT,94,529,6,27
2013,9,25,1153,-6,1331,-13,MQ,N517MQ,3572,LGA,CLE,61,419,11,53
2013,7,14,1708,3,1908,30,UA,N15712,1150,EWR,ORD,100,719,17,8
2013,1,30,746,-6,1111,13,UA,N552UA,336,EWR,IAH,234,1400,7,46
2013,4,25,830,29,954,37,EV,N13903,4233,EWR,BTV,41,266,8,30
2013,6,9,1552,-7,1704,-11,EV,N16963,4580,EWR,MKE,114,725,15,52
2013,9,29,927,-2,1216,-18,AA,N4YCAA,1223,EWR,DFW,194,1372,9,27
2013,10,11,2117,92,2244,61,EV,N709EV,5306,LGA,GSO,64,461,21,17
2013,1,5,710,0,1017,-14,UA,N37281,1665,EWR,LAX,336,2454,7,10
2013,4,29,1020,-9,1148,-47,EV,N538CA,5445,EWR,DTW,75,488,10,20
2013,4,14,1645,0,1855,-7,9E,N915XJ,3383,JFK,CVG,98,589,16,45
2013,12,25,1034,-1,1220,-21,EV,N750EV,5210,LGA,STL,144,888,10,34
2013,1,10,957,-3,1202,-7,US,N769US,1277,LGA,CLT,89,544,9,57
2013,11,7,1352,26,1549,45,EV,N27962,4552,EWR,GSO,83,445,13,52
2013,6,6,1540,-5,1839,-37,DL,N3750D,1773,JFK,SLC,270,1990,15,40
2013,10,26,2350,-9,345,-5,B6,N613JB,745,JFK,PSE,213,1617,23,50
2013,8,1,905,-5,1128,20,EV,N132EV,5222,EWR,DTW,81,488,9,5
2013,4,2,2054,44,4,39,UA,N77261,1416,EWR,AUS,227,1504,20,54
2013,2,12,1636,-9,1913,-52,AA,N323AA,181,JFK,LAX,319,2475,16,36
2013,1,12,1450,-10,1551,-17,US,N961UW,2132,LGA,BOS,41,184,14,50
2013,10,25,1956,-3,2248,-14,UA,N26210,1115,EWR,TPA,140,997,19,56
2013,6,25,1137,24,1300,7,EV,N14960,5825,EWR,STL,125,872,11,37
2013,11,10,1517,-3,1718,-3,EV,N13566,4326,EWR,CLT,91,529,15,17
2013,12,19,815,26,1113,10,UA,N504UA,623,EWR,SAN,337,2425,8,15
2013,3,9,956,-4,1213,4,US,N766US,1277,LGA,CLT,88,544,9,56
2013,10,29,1004,5,1143,10,UA,N842UA,673,LGA,ORD,118,733,10,4
2013,3,23,1600,0,1925,0,AA,N3CRAA,1467,LGA,MIA,163,1096,16,0
2013,4,8,1053,-3,1324,-17,UA,N37464,1152,EWR,LAS,315,2227,10,53
2013,9,5,1445,4,1612,-12,EV,N14972,4596,EWR,STL,126,872,14,45
2013,3,13,1323,-7,1604,-36,AA,N3JHAA,753,LGA,DFW,194,1389,13,23
2013,8,11,1610,-5,1915,15,9E,N8839E,3926,JFK,SDF,102,662,16,10
2013,6,1,1158,-2,1438,-32,AA,N3ECAA,977,EWR,MIA,138,1085,11,58
2013,3,1,1856,-4,2206,-32,DL,N707TW,87,JFK,LAX,308,2475,18,56
2013,4,29,955,-5,1225,5,MQ,N6EAMQ,4654,LGA,ATL,115,762,9,55
2013,3,26,1632,2,1859,10,FL,N925AT,620,LGA,ATL,108,762,16,32
2013,4,9,1945,0,2312,32,B6,N659JB,381,LGA,FLL,144,1076,19,45
2013,1,1,1608,8,1953,28,AA,N3DYAA,1467,LGA,MIA,171,1096,16,8
2013,5,22,1358,-2,1503,-3,US,N949UW,2130,LGA,BOS,31,184,13,58
2013,2,8,1210,80,1447,117,MQ,N0EGMQ,4589,LGA,DTW,84,502,12,10
2013,12,16,1157,-3,1308,0,B6,N298JB,316,JFK,SYR,48,209,11,57
2013,7,13,611,11,834,0,B6,N583JB,27,EWR,MCO,127,937,6,11
2013,7,20,814,-6,1115,-20,AA,N3GSAA,2267,LGA,MIA,148,1096,8,14
2013,2,6,1705,5,1855,16,UA,N838UA,689,LGA,ORD,129,733,17,5
2013,12,17,853,-7,1059,37,B6,N639JB,586,JFK,ROC,55,264,8,53
2013,8,12,2119,4,121,-10,DL,N3754A,347,JFK,SJU,211,1598,21,19
2013,4,26,2059,-1,20,-12,DL,N707TW,2363,JFK,LAX,336,2475,20,59
2013,9,23,1157,-2,1309,0,MQ,N817MQ,3386,JFK,DCA,53,213,11,57
2013,7,12,1926,-4,2246,-2,B6,N659JB,71,JFK,SLC,248,1990,19,26
2013,11,15,554,-6,850,4,B6,N766JB,583,JFK,MCO,144,944,5,54
2013,11,14,1224,-6,1500,-16,B6,N589JB,127,EWR,MCO,132,937,12,24
2013,3,11,934,-1,1102,-18,WN,N456WN,2074,LGA,MDW,118,725,9,34
2013,9,30,655,-5,849,-11,9E,N8736A,3769,EWR,CVG,93,569,6,55
2013,4,12,1614,21,1803,39,B6,N306JB,12,JFK,SYR,48,209,16,14
2013,10,1,1517,-4,1821,14,UA,N535UA,404,EWR,IAH,202,1400,15,17
2013,3,18,857,-3,1214,-10,DL,N705TW,120,JFK,LAX,336,2475,8,57
2013,1,18,1439,-6,1737,-8,B6,N584JB,153,JFK,MCO,146,944,14,39
2013,7,6,745,-6,1007,-52,UA,N803UA,537,EWR,LAX,303,2454,7,45
2013,12,7,1519,-10,1759,-26,B6,N629JB,573,EWR,TPA,147,997,15,19
2013,6,23,1930,14,2222,-3,UA,N24224,1439,EWR,LAX,304,2454,19,30
2013,6,7,1931,21,2251,11,AA,N328AA,21,JFK,LAX,292,2475,19,31
2013,11,6,618,18,750,13,UA,N851UA,219,EWR,ORD,134,719,6,18
2013,4,9,559,-1,717,-3,WN,N8307K,430,LGA,MDW,116,725,5,59
2013,1,26,1551,-9,1840,-33,DL,N319US,1695,LGA,TPA,144,1010,15,51
2013,9,23,1214,-7,1336,8,B6,N306JB,34,JFK,BTV,50,266,12,14
2013,1,6,841,1,1151,0,UA,N33292,1626,EWR,SAN,351,2425,8,41
2013,5,9,1754,64,1952,33,9E,N937XJ,3383,JFK,CVG,90,589,17,54
2013,7,30,1415,105,1549,90,EV,N29917,5796,EWR,CLT,77,529,14,15
2013,10,7,852,-8,1010,-9,US,N947UW,2140,LGA,BOS,42,184,8,52
2013,10,28,554,-6,809,-20,EV,N11535,4137,EWR,ATL,112,746,5,54
2013,10,1,652,-8,821,-17,EV,N27962,3829,EWR,STL,126,872,6,52
2013,12,20,1141,36,1255,14,EV,N748EV,5193,LGA,BUF,53,292,11,41
